<<<<<<< HEAD
3 -10.467427 1.816476
3 12.301262 -0.046885
3 -8.013318 0.061647
3 -8.899181 1.641234
3 -8.965875 1.619385
3 -10.054798 1.837307
3 12.180149 0.069661
3 12.348723 -0.091003
3 -8.882069 1.682519
3 11.133682 1.896315
3 -10.268964 1.785776
3 11.734822 0.164032
3 10.815603 1.632444
3 -8.956139 1.648316
3 11.611318 0.141404
3 12.202136 -0.064819
3 -10.831453 1.604678
3 -8.919984 1.738069
3 -8.883033 1.677859
3 -8.830886 1.693495
3 -10.711369 1.637506
3 -11.020929 1.635573
3 -8.003776 0.110358
3 -8.030766 0.070940
3 -10.686896 1.615929
3 10.635477 1.704221
3 10.793241 1.695003
3 -8.830657 1.656748
3 12.369706 0.104784
3 -8.114248 0.111466
3 -10.779274 1.580410
3 -10.950373 1.816723
3 -10.982539 1.860814
3 -8.940824 1.621495
3 -7.986163 0.071930
3 -7.992712 0.026296
3 10.287593 1.713551
3 11.761091 0.129580
3 -8.947543 1.567946
3 -10.537706 1.786006
3 -8.013319 0.076991
3 10.659151 1.811455
3 -10.971675 1.788552
3 -10.996713 1.631984
3 12.041124 0.125787
3 12.426216 -0.066592
3 -7.986657 0.069772
3 -8.893348 1.649197
3 12.406840 -0.007833
3 -10.967571 1.824493
3 -8.858933 1.697753
3 10.843399 1.686195
3 -8.981985 1.597892
3 10.682220 1.766276
3 -8.932399 1.562846
3 -8.906697 1.685925
3 -8.909358 1.832075
3 -10.846259 1.635327
3 12.243627 0.139569
3 12.319700 -0.050691
3 -10.931418 1.901787
3 11.736373 0.111961
3 -10.977138 1.752060
3 -11.036633 1.734165
3 -11.043305 1.739421
3 -11.012121 1.665623
3 12.022302 0.141935
3 -8.705017 1.800683
3 12.537641 0.266351
3 -10.916882 1.650326
3 10.680579 1.639676
3 -8.815207 1.676087
3 -8.919737 1.722158
3 12.290489 -0.027991
3 -8.918646 1.591052
3 -8.869723 1.718410
3 -10.922997 1.704147
3 12.384583 0.043945
3 13.032232 0.331560
3 -10.998121 1.674096
3 -8.961729 1.633980
3 12.269018 0.140588
3 -8.878240 1.764457
3 -9.482880 1.759875
3 12.405230 -0.096775
3 -8.919250 1.626867
3 -11.044420 1.770426
3 -10.828008 1.829260
3 10.791956 1.777474
3 -8.859187 1.765767
3 -10.862187 1.822533
3 -8.905139 1.654792
3 -10.912241 1.819354
3 -10.950398 1.804628
3 -10.988174 1.639728
3 -10.964637 1.883573
3 10.925136 1.816236
3 -7.986680 0.077403
3 12.108437 0.002445
3 -10.990843 1.833917
3 -10.989314 1.669553
3 -11.049198 1.656945
3 12.332408 -0.002633
3 -10.950710 1.886479
3 12.565385 0.057833
3 12.428666 0.090008
3 -8.949647 1.731474
3 -8.896277 1.571112
3 -7.948997 0.001834
3 12.421104 -0.055607
3 -8.007774 0.064580
3 -8.061653 0.107541
3 12.616169 -0.073702
3 12.346480 0.001961
3 -10.942870 1.684722
3 -8.022975 0.097510
3 11.716517 0.179221
3 -10.885154 1.801279
3 -8.875773 1.811025
3 12.431479 -0.031480
3 -8.849524 1.568964
3 -9.543983 1.773877
3 -8.912510 1.664995
3 10.687561 1.798704
3 -10.940256 1.820958
3 12.547721 0.046345
3 12.624982 0.221631
3 -8.901177 1.644431
3 12.680495 0.306607
3 12.132580 0.011356
3 10.677517 1.653146
3 10.990722 1.741495
3 12.252334 -0.035227
3 -10.994852 1.846522
3 -8.195771 0.130975
3 12.251559 -0.042613
3 -10.680182 1.681845
3 -10.601158 1.779656
3 -9.042504 1.634163
3 -8.915407 1.594422
3 10.775454 1.695603
3 -8.887772 1.638269
3 -11.040648 1.691313
3 12.513676 -0.082105
3 -10.926907 1.922556
3 10.771160 1.675605
3 -9.377843 1.699721
3 -11.028172 1.784532
3 -10.950624 1.859679
3 -10.971577 1.910018
3 -8.049716 0.076249
3 11.829687 0.113057
3 10.673283 1.723674
3 12.617584 -0.079823
3 -8.061057 0.070176
3 10.446698 1.643747
3 11.011269 1.883704
3 11.951424 0.187959
3 11.974886 0.167354
3 -9.266798 1.756332
3 -8.029197 0.082261
3 10.575269 1.657042
3 11.087953 1.872199
3 -8.835398 1.635961
3 -8.982679 1.701583
3 -8.726625 1.616937
3 -8.893287 1.737305
3 12.031453 0.020610
3 12.459975 -0.096557
3 -8.950736 1.563275
3 -7.916943 -0.021638
3 -10.913939 1.810884
3 11.728172 0.176906
3 -11.020889 1.588561
3 -10.952635 1.941238
3 -10.998719 1.669381
3 -10.909298 1.595671
3 -7.985765 0.057388
3 -8.829902 1.648124
3 12.017706 0.108147
3 -8.916008 1.638891
3 11.081930 1.896997
3 -8.923694 1.595269
3 11.145512 1.764581
3 12.088221 0.144952
3 12.566467 -0.037660
3 -8.030885 0.100415
3 10.772202 1.686342
3 12.477831 -0.030456
3 10.664379 1.675356
3 -8.284019 1.820620
3 12.742333 0.339402
3 10.994133 1.783419
3 -11.046724 1.668740
3 12.101124 0.072431
3 11.656745 0.183137
3 -10.827221 1.779478
3 11.998147 0.002552
3 9.917388 1.550660
3 12.343435 0.046676
3 10.464135 1.752329
3 -8.039777 0.124495
3 -10.961770 1.777752
3 10.702259 1.815425
3 10.564499 1.618731
3 -10.959949 1.798067
3 -10.911755 1.740649
3 -10.836247 1.766666
3 -10.937290 1.882602
3 10.702953 1.706326
3 -8.894238 1.556474
3 -10.939402 1.883718
3 10.716633 1.704885
3 -8.956214 1.670264
3 12.283361 -0.073139
3 11.858518 0.108260
3 -9.096487 1.628544
3 12.246823 0.008720
3 -8.204622 0.113262
3 -10.247310 1.806851
3 -10.958734 1.931918
3 -10.833289 1.774708
3 -8.804581 1.623132
3 -8.536083 1.085807
3 12.160638 0.112768
3 -8.927055 1.591034
3 -8.871799 1.650954
3 -8.964849 1.704403
3 11.951050 0.159807
3 12.114019 0.052204
3 -10.827399 1.724053
3 12.115607 -0.001292
3 12.396590 -0.026485
3 12.376079 -0.053506
3 -10.929558 1.594269
3 -10.942773 1.673855
3 -8.919646 1.835727
3 -10.964856 1.734255
3 -8.904572 1.665133
3 12.420064 0.104102
3 12.123766 0.004477
3 10.519222 1.645551
3 -11.023001 1.622237
3 -8.916502 1.621823
3 11.008226 1.788619
3 -8.919646 1.618210
3 -10.923533 1.797277
3 -11.021642 1.711874
3 -10.711905 1.647132
3 -10.961709 1.603060
3 -8.877666 1.584239
3 -8.010810 0.114729
3 -10.865774 1.825401
3 -8.938138 1.626174
3 12.602199 0.084887
3 -8.524851 1.569916
3 -11.008400 1.600829
3 -8.021896 0.083921
3 -8.688107 1.888743
3 -10.994437 1.698974
3 10.715730 1.840970
3 -8.895435 1.647344
3 -8.830736 1.686803
3 -8.097978 0.062280
3 12.188289 -0.032602
3 12.431658 -0.036122
3 -7.995917 0.037601
3 -7.927957 0.014288
3 -8.857096 1.688246
3 10.804350 1.835033
3 11.008001 1.754971
3 -8.975542 1.717408
3 11.847023 0.054612
3 12.409593 0.028760
3 10.886085 1.730253
3 11.988509 0.084740
3 -11.029607 1.751640
3 -10.843457 1.827226
3 -8.826911 1.697117
3 11.093811 1.891147
3 -10.962220 1.794109
3 12.549431 0.263781
3 12.350764 -0.047355
3 12.900896 0.104024
3 -10.954673 1.869436
3 -8.953927 1.630676
3 12.070692 0.062151
3 -7.643540 1.538769
3 -10.955162 1.834611
3 -10.776243 1.767796
3 11.084139 1.893728
3 -10.915579 1.692125
3 -10.988873 1.609712
3 -8.815788 1.549560
3 11.054371 1.891423
3 -8.059577 0.083091
3 12.173018 -0.020679
3 -10.952922 1.887567
3 -7.994572 0.083434
3 12.146860 0.109044
3 12.084965 0.015363
3 12.202538 -0.000802
3 12.472775 0.019085
3 -10.959449 1.697538
3 -8.108766 0.125575
3 9.508958 1.571539
3 -10.923523 1.733315
3 12.073288 -0.011495
3 -8.870317 1.717448
3 -7.946891 0.013150
3 -8.875657 1.584518
3 11.192388 1.894164
3 -8.885911 1.617696
3 11.247680 1.810972
3 12.519944 0.035581
3 -10.950488 1.855089
3 -8.838208 1.777029
3 -7.998411 0.018771
3 -11.044153 1.636013
3 11.779890 0.093767
3 12.416942 -0.010850
3 11.249155 1.756896
3 -7.949531 0.041843
3 -10.969494 1.706557
3 -8.848458 1.704648
=======
1 -2.841198 2.638977
1 -2.451605 4.118520
1 -2.600203 -4.675864
1 -2.240945 4.006227
1 -2.584849 4.448791
1 -2.439025 4.022071
1 -2.527236 -4.271582
1 -2.786672 -4.684654
1 -2.798824 -4.642004
1 -2.903963 4.800195
1 -2.682612 -4.535462
1 -2.511749 4.322883
1 -2.519499 4.398686
1 -2.497554 4.354947
1 -2.751100 -4.694069
1 -2.475608 4.269791
1 -2.421316 4.253707
1 -2.853307 -1.358647
1 -2.509486 -4.423673
1 -2.538777 -4.363435
1 -2.616307 -4.468490
1 -2.533778 4.327146
1 -2.364193 4.130094
1 -2.197306 4.295456
1 -3.189924 -3.341282
1 -2.498913 -4.336641
1 -2.530675 -4.458885
1 -2.656350 -4.100449
1 -2.631393 -4.446033
1 -2.640736 -4.567245
1 -2.536651 4.469221
1 -2.496843 4.306778
1 -2.306093 -4.049288
1 -2.296783 -4.067683
1 -2.421025 4.560545
1 -2.369053 -4.093910
1 -2.403070 -3.844737
1 -3.071644 -4.334204
1 -2.307022 -4.190819
1 -2.710855 4.583699
1 -2.310207 -4.065746
1 -2.228233 -3.955654
1 -2.196975 -3.934546
1 -2.551162 4.383196
1 -2.740968 -4.227562
1 -1.681418 -3.570547
1 -2.396910 -4.150805
1 -2.410075 4.489513
1 -2.791172 4.716001
1 -2.065847 -3.800705
1 -2.942080 4.896400
1 -2.270999 -4.026069
1 -2.623917 4.536263
1 -2.522598 -3.717003
1 -2.740209 4.608825
1 -2.694165 4.600202
1 -2.621548 4.563990
1 -2.464177 -4.258382
1 -2.801937 4.702701
1 -2.663634 4.687278
1 -2.851068 4.624223
1 -2.303335 -4.029306
1 -2.296308 -4.048427
1 -2.669042 4.534434
1 -2.471421 -4.253393
1 -2.130055 -3.914197
1 -2.411312 4.399053
1 -2.689202 4.445163
1 -2.553511 4.546300
1 -2.456989 -4.263154
1 -2.444544 -4.215395
1 -2.429031 -4.182307
1 -2.682309 4.736046
1 -2.700196 4.437058
1 -2.528923 -4.371965
1 -2.374774 -4.151167
1 -2.573841 4.157358
1 -2.427112 -4.226279
1 -2.432422 -4.280771
1 -2.715529 4.633197
1 -3.503951 -0.259083
1 -2.708251 4.549289
1 -2.405720 -4.282221
1 -2.760685 4.679823
1 -2.674425 4.531243
1 -3.195391 5.085714
1 -2.363693 4.358793
1 -2.341056 -4.059851
1 -2.707546 4.531384
1 -2.395342 -4.195737
1 -2.419569 3.183247
1 -3.088749 -4.344542
1 -2.343675 -4.121641
1 -2.550593 -4.313022
1 -2.487654 -4.297910
1 -2.558751 4.383574
2 2.143622 4.047804
2 5.020898 -0.066997
2 1.795439 -3.470638
2 4.931333 -0.046541
2 5.050866 0.019848
2 2.490250 4.309058
2 2.522725 -4.607856
2 -1.329421 2.531537
2 3.403774 -1.211104
2 5.030373 0.057125
2 -5.102793 -0.802340
2 1.696866 -3.242665
2 3.331989 -1.276653
2 4.900324 0.089751
2 2.719623 4.652287
2 2.547344 4.503198
2 0.425450 3.541588
2 5.126336 0.015069
2 2.518910 4.011748
2 3.873720 -0.722643
2 4.969131 -0.036253
2 -2.948651 1.726348
2 2.523477 4.302228
2 5.250379 0.113047
2 2.112386 3.727586
2 4.768422 -0.071461
2 3.273530 -5.734709
2 5.034247 0.049179
2 2.364216 4.169563
2 -5.525823 0.062347
2 4.895546 -0.006039
2 4.985426 0.008971
2 5.208487 -0.299139
2 -4.639763 0.186749
2 2.625892 -4.366313
2 5.521018 0.074401
2 3.123858 2.883792
2 5.457167 -0.050534
2 2.525428 3.015446
2 2.718832 4.512868
2 5.380403 0.039431
2 -1.838050 2.226624
2 5.202127 0.132820
2 3.110374 4.844012
2 -5.161042 -0.113516
2 5.282042 -0.093094
2 2.657458 4.430187
2 2.743258 4.550040
2 2.365733 -3.942063
2 2.968480 -4.684215
2 -3.019825 1.908737
2 2.606967 4.252043
2 2.460063 -4.489633
2 5.289715 -0.044581
2 5.227564 0.066776
2 5.460420 0.021340
2 5.099146 -0.017321
2 2.601463 3.547023
2 5.111536 -0.040380
2 2.050345 -2.660118
2 5.335247 -0.050049
2 2.442451 -4.101013
2 2.042615 4.636902
2 -4.968429 -0.403728
2 2.528104 4.285823
2 3.999923 -0.545727
2 4.966367 -0.021888
2 -0.409914 3.661309
2 -4.487605 0.135469
2 3.108869 2.357165
2 4.914536 0.026457
2 4.923316 -0.056143
2 -4.699366 0.329127
2 -1.179327 3.509535
2 4.942948 -0.034823
2 5.110034 0.014303
2 -1.081117 2.202246
2 4.709670 -0.004679
2 5.169594 0.199479
2 4.952622 -0.086822
2 4.952468 0.035752
2 2.026826 -2.310926
2 3.162024 5.923379
2 2.116575 -4.128919
2 5.130789 0.079340
2 2.365084 -2.032686
2 -5.826830 0.128659
2 1.981814 -4.014855
2 5.007076 0.099253
2 4.254039 -0.315602
2 2.176966 -4.073851
2 2.949677 3.636667
2 -1.983642 2.457029
2 5.022238 0.397069
2 4.936693 0.246270
2 1.951889 -4.714899
3 2.320106 4.009836
3 -5.018642 -0.325118
3 2.536116 -4.597538
3 2.396391 4.134274
3 -5.206437 -0.016413
3 -6.192861 0.046589
3 2.486197 -4.422845
3 2.601934 -4.363490
3 -5.284345 0.045547
3 2.782889 -4.797210
3 2.278898 4.037671
3 -5.086445 -0.008480
3 2.308978 4.019648
3 2.437148 4.203268
3 2.563316 -4.237374
3 2.321066 3.993735
3 2.831040 -5.007049
3 -5.026136 -0.000035
3 -5.381979 0.000763
3 -4.487973 -0.724574
3 2.378219 4.128884
3 2.431287 4.214396
3 2.622027 -4.518626
3 2.618497 4.527651
3 2.357044 4.100793
3 -5.182425 -0.004100
3 -5.347520 -0.033632
3 2.695642 -4.513103
3 2.570169 -4.444989
3 2.748699 -5.010426
3 2.356027 4.016952
3 2.651290 -4.506713
3 -4.459732 -0.020553
3 2.666482 -4.475890
3 2.642172 -4.506532
3 -4.499872 0.057204
3 2.745691 -4.674832
3 -3.471987 -0.836552
3 2.604817 -4.370498
3 -4.498553 0.024858
3 2.589466 -4.411250
3 2.891373 5.019009
3 2.509951 -4.337533
3 -4.386803 0.088808
3 2.695681 -3.912594
3 -4.541894 0.030855
3 2.530367 -4.375288
3 2.732868 4.757646
3 2.826608 4.906456
3 2.890173 4.991818
3 2.870220 4.984210
3 2.642902 -4.434476
3 2.435675 -4.240695
3 -4.387989 0.062451
3 2.798396 4.851432
3 2.753128 4.810407
3 -4.401128 0.081036
3 -4.403767 0.043373
3 2.641546 4.610457
3 2.524572 -4.297477
3 -4.341112 0.053993
3 -4.456882 0.072346
3 -4.470644 0.068211
3 -4.531862 0.083231
3 2.727028 -4.711230
3 -5.063951 -0.010365
3 2.466397 -4.320905
3 -4.664388 0.049557
3 2.561832 4.472070
3 -4.641634 0.028371
3 2.539874 4.445619
3 2.714623 -4.574782
3 -4.558295 0.044714
3 2.757597 -4.575836
3 -4.634356 0.009870
3 2.690148 -4.555094
3 2.677161 4.586270
3 2.694317 4.645761
3 -4.719051 0.020939
3 2.633352 -4.619226
3 2.513199 4.407847
3 2.529790 4.431471
3 2.355621 -2.529043
3 2.543125 4.480173
3 2.686210 -4.611469
3 2.578898 -4.536500
3 2.950622 -5.230370
3 -4.637242 0.024507
3 -4.382899 -0.187738
3 -4.831463 0.021713
3 2.700231 4.632234
3 -4.486917 -0.012557
3 2.609925 -4.418906
3 -4.703891 0.007727
3 -4.496583 0.005292
3 2.667599 4.597618
>>>>>>> ab05a073280cedc4aa808073c83d8f06a2f061d6
